Project_ID,Project_Type,Location,Start_Date,End_Date,Planned_Cost,Actual_Cost,Cost_Overrun,Planned_Duration,Actual_Duration,Schedule_Deviation,Vibration_Level,Crack_Width,Load_Bearing_Capacity,Temperature,Humidity,Weather_Condition,Air_Quality_Index,Energy_Consumption,Material_Usage,Labor_Hours,Equipment_Utilization,Accident_Count,Safety_Risk_Score,Image_Analysis_Score,Anomaly_Detected,Completion_Percentage,Risk_Level
PJT_872,Building,Seattle,2022-05-03,2023-10-25,49144198,60571494.78,11427296.78,425,540.01,115.01,0.3255,0.9080,105.14,34.75,23.68,Sunny,216,29500.78,275.87,3579,96.46,1,3.71,65.84,0,74.66,High
PJT_873,Tunnel,New York,2022-05-04,2024-10-18,45143236,60975326.78,15832090.78,760,898.70,138.70,0.5294,4.8053,356.30,-9.01,57.39,Snowy,176,47306.60,839.76,3736,48.53,1,1.71,86.49,1,92.45,High
PJT_874,Bridge,Los Angeles,2022-05-05,2023-09-24,25343613,34978483.23,9634870.23,505,507.90,2.90,1.3501,3.6956,129.30,38.90,55.38,Rainy,116,17017.67,712.25,9160,42.92,7,2.75,98.24,0,94.04,High
PJT_875,Tunnel,Chicago,2022-05-06,2024-12-03,10904456,10846301.00,-58155.00,600,942.22,342.22,0.9449,2.2648,309.79,12.02,42.67,Cloudy,99,26061.38,200.33,2014,78.74,0,9.33,81.46,1,23.73,High
PJT_876,Road,Chicago,2022-05-07,2022-10-31,25661678,27241523.06,1579845.06,244,177.03,-66.97,1.0864,4.9204,66.36,40.64,53.87,Cloudy,236,10761.06,378.27,6239,67.79,3,2.08,51.32,1,97.09,Medium
PJT_877,Tunnel,Seattle,2022-05-08,2024-07-03,43113934,56099119.92,12985185.92,587,787.42,200.42,1.0393,0.8224,65.79,-3.31,46.47,Sunny,139,36913.43,566.29,7402,50.56,0,6.41,59.32,0,87.04,High
PJT_878,Dam,Los Angeles,2022-05-09,2024-01-10,42296798,45636628.42,3339830.42,310,611.14,301.14,1.7972,3.2964,145.94,2.90,31.83,Rainy,108,36468.97,271.09,9555,76.20,2,1.01,68.18,0,72.41,High
PJT_879,Dam,Los Angeles,2022-05-10,2023-06-12,29402272,33149119.98,3746847.98,410,398.48,-11.52,1.0638,4.8600,261.29,-4.96,23.43,Rainy,61,28015.28,450.18,9156,87.27,1,7.88,90.35,1,27.99,High
PJT_880,Tunnel,Houston,2022-05-11,2023-05-20,11467031,12701763.30,1234732.30,194,374.44,180.44,0.7730,4.2266,420.63,20.45,82.51,Stormy,223,30209.93,965.72,2468,97.82,7,7.00,92.09,1,73.67,High
PJT_881,Building,Chicago,2022-05-12,2024-06-27,33110005,32454349.93,-655655.07,444,777.06,333.06,0.9410,1.3133,115.32,43.88,87.49,Cloudy,86,47852.78,927.68,9328,41.01,1,7.79,64.60,0,41.15,High
PJT_882,Bridge,Seattle,2022-05-13,2025-12-08,43368193,61112334.28,17744141.28,860,1305.13,445.13,0.4394,4.7918,232.26,10.74,77.47,Stormy,136,14497.86,690.48,7383,54.53,7,8.78,62.23,1,20.33,High
PJT_883,Tunnel,Los Angeles,2022-05-14,2024-09-28,34002549,34997355.17,994806.17,586,868.35,282.35,1.6726,0.0316,351.05,2.60,59.12,Sunny,247,10491.11,605.52,3432,40.81,1,2.98,69.27,0,15.16,High
PJT_884,Building,New York,2022-05-15,2024-02-10,49324765,57107832.21,7783067.21,414,636.58,222.58,0.7942,0.3163,378.72,33.49,23.15,Sunny,114,30590.46,819.35,2102,62.10,6,9.80,63.38,1,78.98,High
PJT_885,Building,Los Angeles,2022-05-16,2024-03-27,39223560,57135955.42,17912395.42,618,681.96,63.96,0.2735,3.6045,316.59,1.63,42.47,Stormy,177,21098.87,266.38,8817,88.21,2,1.16,58.44,0,70.00,High
PJT_886,Tunnel,Chicago,2022-05-17,2025-03-11,10123802,13402159.30,3278357.30,847,1029.95,182.95,0.2706,1.5374,473.36,21.44,72.63,Rainy,281,47598.57,463.18,9715,73.99,7,4.65,78.32,0,29.41,High
PJT_887,Dam,New York,2022-05-18,2025-04-27,16523904,14903518.75,-1620385.25,682,1075.39,393.39,1.2437,3.8525,109.33,25.86,67.25,Snowy,167,48161.47,725.91,9690,72.09,7,6.84,71.02,0,67.37,High
PJT_888,Dam,Chicago,2022-05-19,2025-08-13,14624126,13526399.44,-1097726.56,895,1182.27,287.27,0.2742,3.8498,197.97,0.36,86.77,Stormy,213,20069.20,309.86,3371,42.74,1,6.27,67.60,1,41.42,High
PJT_889,Road,Los Angeles,2022-05-20,2024-04-06,31608004,43293533.16,11685529.16,469,687.41,218.41,0.6398,0.0344,72.47,-2.28,87.77,Rainy,151,18777.67,590.28,8131,69.78,4,6.15,79.65,0,89.63,High
PJT_890,Tunnel,New York,2022-05-21,2023-10-13,24324271,27420988.30,3096717.30,386,510.40,124.40,1.9822,1.2847,198.78,-8.73,37.10,Sunny,228,14926.59,279.26,7326,98.50,9,4.84,59.32,0,17.12,High
PJT_891,Bridge,Los Angeles,2022-05-22,2023-11-14,26511899,26373536.17,-138362.83,320,541.73,221.73,0.4912,3.4736,317.10,29.55,32.55,Sunny,78,12268.04,244.99,7775,80.47,6,3.70,99.37,0,65.27,High
PJT_892,Bridge,Chicago,2022-05-23,2025-06-14,23508258,29329387.86,5821129.86,753,1118.46,365.46,0.7625,1.4085,345.86,3.64,88.07,Sunny,273,45550.70,931.01,4627,58.44,4,8.07,89.59,0,20.92,High
PJT_893,Bridge,Chicago,2022-05-24,2024-09-02,41766014,42083341.25,317327.25,783,832.63,49.63,1.4408,4.2886,174.10,14.80,35.85,Sunny,274,23446.30,115.46,3807,48.77,0,6.34,75.03,1,75.07,Medium
PJT_894,Dam,Chicago,2022-05-25,2025-09-24,44120481,59600110.57,15479629.57,865,1218.31,353.31,1.0925,4.2907,171.32,3.70,27.25,Snowy,278,39211.20,500.99,2002,81.48,1,8.74,88.08,1,37.12,High
PJT_895,Bridge,Los Angeles,2022-05-26,2023-08-18,48630876,66130203.44,17499327.44,377,449.14,72.14,0.8040,2.3631,313.52,37.25,28.80,Cloudy,52,6930.98,350.32,8091,90.90,6,9.36,57.42,1,60.99,High
PJT_896,Tunnel,Seattle,2022-05-27,2023-10-29,8704013,8552790.38,-151222.62,544,520.52,-23.48,1.7412,1.6666,227.07,9.59,69.49,Rainy,98,19884.53,403.64,8722,97.83,8,9.46,98.54,1,61.63,High
PJT_897,Dam,Houston,2022-05-28,2024-06-07,38081034,39753705.84,1672671.84,447,741.08,294.08,0.5928,1.6363,224.55,-5.34,35.60,Stormy,190,21694.40,896.52,5859,93.41,3,8.46,57.88,0,22.22,High
PJT_898,Dam,Seattle,2022-05-29,2024-03-18,13288411,13585141.69,296730.69,497,659.49,162.49,0.4950,0.5389,185.57,26.48,69.99,Rainy,179,38365.32,707.32,7492,86.89,8,8.48,51.63,0,98.97,High
PJT_899,Building,Seattle,2022-05-30,2025-07-10,26597273,35630268.26,9032995.26,762,1137.99,375.99,1.9226,0.7650,412.12,-5.07,66.39,Rainy,162,45017.09,157.97,5317,51.30,0,3.72,92.07,1,30.55,High
PJT_900,Building,Houston,2022-05-31,2023-05-18,38519528,48002121.63,9482593.63,347,352.85,5.85,0.6326,1.9542,131.53,31.34,71.09,Cloudy,100,14046.88,568.28,3511,77.42,3,1.08,50.81,0,61.63,High
PJT_901,Tunnel,Seattle,2022-06-01,2024-07-14,16416370,14188311.80,-2228058.20,389,774.24,385.24,0.4748,2.0415,248.44,30.37,28.60,Rainy,250,25533.24,939.53,1175,66.25,6,2.28,73.92,0,77.58,High
PJT_902,Building,Seattle,2022-06-01,2023-02-05,44067445,48061137.39,3993692.39,238,249.99,11.99,0.2065,4.7078,127.87,2.70,60.72,Sunny,258,26943.63,311.49,4551,56.25,2,1.42,77.01,1,95.19,Medium
PJT_903,Bridge,Houston,2022-06-02,2023-08-09,11941715,17583550.72,5641835.72,273,433.74,160.74,1.3576,0.6620,73.45,10.53,50.75,Rainy,284,42409.65,694.50,9953,67.75,1,8.49,73.81,0,54.57,High
PJT_904,Building,New York,2022-06-03,2023-11-22,41313650,60244178.91,18930528.91,288,537.82,249.82,0.4475,1.3185,223.84,25.19,35.92,Rainy,89,40487.89,522.24,3430,60.37,1,2.62,65.83,1,96.02,High
PJT_905,Building,New York,2022-06-04,2024-11-24,19907749,26142806.28,6235057.28,583,904.87,321.87,1.8382,3.6235,116.34,3.61,37.44,Cloudy,165,30803.15,946.44,4052,45.98,1,1.77,52.36,0,96.94,High
PJT_906,Tunnel,Seattle,2022-06-05,2025-02-25,47195059,57073895.47,9878836.47,893,996.73,103.73,1.6340,3.7137,72.50,40.40,88.32,Snowy,166,43477.60,876.66,8941,57.48,0,8.18,96.63,0,41.73,High
PJT_907,Bridge,Chicago,2022-06-06,2024-10-18,24820938,23972851.68,-848086.32,812,865.46,53.46,0.7048,4.4287,393.94,17.17,32.09,Cloudy,281,27150.35,449.03,5170,54.99,8,5.09,58.18,1,36.03,High
PJT_908,Dam,Houston,2022-06-07,2024-01-05,46575455,49292050.71,2716595.71,564,577.36,13.36,1.6407,2.9555,340.72,36.75,33.47,Cloudy,239,38117.33,723.12,4203,52.14,4,3.65,72.14,0,11.67,Medium
PJT_909,Bridge,Chicago,2022-06-08,2024-11-04,39930563,57883009.09,17952446.09,691,880.54,189.54,0.1223,2.3231,412.00,-9.43,46.19,Rainy,246,27836.91,414.42,6131,51.37,7,5.47,81.20,0,45.75,High
PJT_910,Dam,Seattle,2022-06-09,2025-06-17,28790776,28835731.28,44955.28,792,1104.77,312.77,0.4515,4.6064,263.37,33.71,31.20,Sunny,195,11912.49,476.52,7543,60.96,1,2.28,80.23,1,43.20,High
PJT_911,Dam,Seattle,2022-06-10,2024-10-14,5787269,6132637.06,345368.06,786,857.49,71.49,1.7429,4.6447,234.73,-7.69,61.40,Sunny,243,34917.82,623.41,4810,66.15,7,7.02,90.62,1,25.51,High
PJT_912,Bridge,Los Angeles,2022-06-11,2025-09-07,13071904,11474314.84,-1597589.16,860,1184.89,324.89,0.8163,1.6761,166.64,18.29,65.24,Stormy,136,9369.32,284.29,2752,53.38,8,7.84,52.02,0,58.10,High
PJT_913,Dam,Seattle,2022-06-12,2024-02-01,6617546,6385317.42,-232228.58,245,599.03,354.03,0.3885,4.7488,127.80,-5.81,72.44,Stormy,219,46026.34,201.39,7102,72.30,6,5.89,76.79,1,36.82,High
PJT_914,Tunnel,Houston,2022-06-13,2024-07-06,22925581,23393114.29,467533.29,776,754.16,-21.84,1.1207,1.9473,494.97,31.25,78.60,Snowy,60,40757.56,259.90,9232,94.93,7,4.98,76.22,0,38.23,High
PJT_915,Building,New York,2022-06-14,2025-02-03,27796286,37158278.46,9361992.46,833,965.92,132.92,1.5726,0.5938,245.90,-2.89,40.73,Cloudy,78,32473.18,743.37,8145,88.52,2,1.68,59.15,0,15.76,High
PJT_916,Building,Seattle,2022-06-15,2024-10-22,15559815,21274849.40,5715034.40,806,860.06,54.06,0.3143,3.6637,471.95,40.44,59.78,Snowy,73,26197.67,653.50,3513,89.52,6,6.29,79.70,0,61.78,High
PJT_917,Bridge,Houston,2022-06-16,2024-10-15,47862721,46879410.81,-983310.19,847,852.27,5.27,1.4972,0.0995,148.70,13.76,48.69,Cloudy,230,5095.89,104.84,4222,84.88,8,4.03,77.20,1,18.67,High
PJT_918,Building,Houston,2022-06-17,2024-10-27,19129647,19297541.49,167894.49,514,863.09,349.09,1.1060,1.1747,369.40,41.44,58.72,Cloudy,286,23806.84,829.29,3800,79.60,9,7.91,53.12,0,58.06,High
PJT_919,Road,Seattle,2022-06-18,2025-02-10,17378966,24462049.83,7083083.83,648,968.83,320.83,0.4369,2.7791,450.29,38.51,55.11,Rainy,222,40532.17,963.76,4514,88.87,6,9.10,54.17,1,20.26,High
PJT_920,Bridge,New York,2022-06-19,2023-10-23,8029979,8119038.73,89059.73,361,491.75,130.75,1.1491,4.8257,98.90,43.52,33.29,Stormy,252,12058.31,910.06,3496,45.95,8,8.64,86.55,1,90.79,High
PJT_921,Road,Chicago,2022-06-20,2023-09-07,22834998,29922081.62,7087083.62,244,444.03,200.03,1.5521,4.7049,58.90,42.40,53.76,Rainy,74,34278.92,480.24,7065,89.53,2,1.06,94.94,1,19.04,High
PJT_922,Building,Seattle,2022-06-21,2023-11-08,32345804,40249637.70,7903833.70,256,505.22,249.22,1.9174,0.5839,463.20,28.21,44.66,Stormy,157,31079.99,579.92,5046,72.46,4,4.15,74.87,0,11.50,High
PJT_923,Dam,New York,2022-06-22,2024-05-02,27793467,33269149.01,5475682.01,565,680.38,115.38,1.5511,3.0582,209.26,35.62,29.69,Rainy,102,18862.16,556.51,3662,60.61,3,6.42,83.56,0,10.81,High
PJT_924,Road,Los Angeles,2022-06-23,2023-12-21,41790765,36132656.03,-5658108.97,319,546.05,227.05,0.6094,2.3759,394.17,12.66,61.32,Sunny,66,39401.14,616.68,7493,69.07,8,1.03,89.09,0,71.74,High
PJT_925,Road,Los Angeles,2022-06-24,2024-10-29,42460321,59567386.77,17107065.77,752,858.53,106.53,0.6400,1.3790,479.12,0.64,62.58,Stormy,266,18602.10,469.86,4973,57.34,7,5.67,81.50,1,75.98,High
PJT_926,Bridge,Chicago,2022-06-25,2024-07-01,20660702,27988303.57,7327601.57,289,737.54,448.54,1.1140,1.3261,192.22,33.58,31.67,Stormy,256,22752.43,108.92,3800,47.10,0,2.48,56.98,0,45.70,High
PJT_927,Building,Chicago,2022-06-26,2025-10-01,2213206,3089444.65,876238.65,796,1193.92,397.92,0.4404,2.6732,163.70,18.60,73.91,Snowy,192,44476.69,615.82,4112,92.50,0,3.97,65.26,0,59.60,High
PJT_928,Bridge,Chicago,2022-06-27,2024-06-19,8112620,9813560.08,1700940.08,665,723.81,58.81,0.8904,4.3275,56.56,40.90,51.30,Sunny,284,5572.64,100.57,1752,80.78,6,7.84,70.16,1,88.25,High
PJT_929,Bridge,Los Angeles,2022-06-28,2024-11-11,24987150,27531133.43,2543983.43,840,867.75,27.75,0.2845,1.3053,304.40,35.40,88.51,Sunny,160,25197.15,146.61,8861,94.84,0,6.88,76.54,1,89.04,Medium
PJT_930,Tunnel,Houston,2022-06-29,2023-12-30,14693222,16574283.77,1881061.77,295,549.44,254.44,1.7883,0.6144,153.92,40.54,41.21,Sunny,83,32065.38,944.33,7445,69.04,5,9.59,77.93,1,83.67,High
PJT_931,Building,Seattle,2022-06-30,2024-12-22,26355729,24830949.85,-1524779.15,488,906.20,418.20,1.5784,0.5841,459.57,23.62,50.53,Rainy,85,19194.19,482.92,3920,51.05,2,2.12,50.40,0,93.87,High
PJT_932,Building,New York,2022-07-01,2023-03-25,21622767,25131281.61,3508514.61,210,267.07,57.07,0.8387,2.7059,358.13,7.91,61.81,Stormy,161,19681.59,186.75,4797,72.06,5,1.05,91.52,0,35.87,Medium
PJT_933,Building,Seattle,2022-07-02,2023-04-20,40992322,36345095.87,-4647226.13,284,292.10,8.10,1.5079,1.9719,346.29,42.06,85.14,Snowy,287,37270.90,525.07,3345,78.00,7,5.45,71.28,0,67.83,High
PJT_934,Dam,Chicago,2022-07-03,2024-07-20,48806039,62902169.81,14096130.81,534,748.51,214.51,1.1529,0.8548,313.01,6.79,67.69,Sunny,85,37076.12,381.37,7653,46.94,8,3.95,68.41,1,15.99,High
PJT_935,Building,Houston,2022-07-04,2025-06-30,4165096,4523824.59,358728.59,721,1092.39,371.39,1.2386,1.2916,254.35,4.81,36.12,Sunny,213,14667.08,795.14,5875,66.30,8,7.59,92.66,0,84.99,High
PJT_936,Road,Houston,2022-07-05,2024-08-14,48132423,66122179.62,17989756.62,544,771.71,227.71,1.1850,0.9972,180.22,39.57,34.22,Sunny,109,26974.87,580.88,4641,51.71,8,2.96,54.16,0,71.95,High
PJT_937,Dam,Chicago,2022-07-06,2025-11-21,29663807,43268234.25,13604427.25,795,1234.61,439.61,1.0747,2.5301,450.33,34.66,58.98,Sunny,253,12833.97,588.97,4216,40.58,8,4.91,65.80,1,26.34,High
PJT_938,Road,Los Angeles,2022-07-07,2024-05-28,45351834,44819379.91,-532454.09,598,691.16,93.16,0.7221,1.1321,415.48,33.13,23.50,Stormy,194,43856.46,420.62,8837,51.28,4,8.82,74.83,1,49.84,High
PJT_939,Road,Seattle,2022-07-08,2025-08-15,40517076,58988510.48,18471434.48,786,1134.81,348.81,1.9752,1.1224,416.13,-2.49,62.32,Sunny,277,21923.18,814.48,5292,98.30,5,1.47,79.38,0,12.61,High
PJT_940,Tunnel,Houston,2022-07-09,2023-09-13,38185262,40903472.76,2718210.76,229,431.10,202.10,0.5330,0.0848,457.66,35.80,67.86,Sunny,91,9283.98,176.49,7710,79.81,4,9.14,58.51,1,34.92,High
PJT_941,Bridge,Chicago,2022-07-10,2024-07-11,45962398,57443662.69,11481264.69,484,732.20,248.20,0.9699,1.8536,126.81,40.10,45.97,Rainy,134,33579.93,613.91,9518,47.59,8,7.68,92.13,1,22.91,High
PJT_942,Road,Chicago,2022-07-11,2025-02-25,41882901,53577300.38,11694399.38,653,960.50,307.50,1.3589,3.1560,83.29,-2.43,57.02,Cloudy,213,32379.62,873.89,2342,67.73,5,7.76,76.46,0,33.64,High
PJT_943,Building,Houston,2022-07-12,2024-09-12,14831853,16708751.84,1876898.84,452,793.25,341.25,1.5450,0.7994,497.71,44.01,27.34,Cloudy,235,14793.70,126.72,9653,70.17,6,8.64,55.70,1,32.12,High
PJT_944,Road,Chicago,2022-07-13,2023-06-04,23586116,28885551.44,5299435.44,261,326.80,65.80,1.7863,0.1133,407.72,26.12,80.65,Stormy,211,43066.54,850.06,8295,68.08,0,4.33,57.39,0,93.22,High
PJT_945,Bridge,Seattle,2022-07-14,2024-08-14,26076490,23680834.40,-2395655.60,406,762.25,356.25,1.6752,1.5654,277.07,31.30,72.82,Rainy,296,38705.10,791.92,6216,51.71,6,1.18,87.22,1,31.70,High
PJT_946,Bridge,Houston,2022-07-15,2023-03-13,36744748,34234076.63,-2510671.37,190,241.77,51.77,1.1897,2.3716,110.48,37.64,44.47,Cloudy,235,24196.64,616.57,9701,59.69,8,8.18,92.78,0,13.84,High
PJT_947,Building,Houston,2022-07-16,2023-08-16,48958252,56286080.83,7327828.83,318,396.65,78.65,0.8609,4.5289,469.70,33.73,57.17,Cloudy,147,39088.67,225.87,8206,44.73,5,5.59,79.98,1,28.81,High
PJT_948,Dam,Chicago,2022-07-17,2024-01-02,43052516,45937517.30,2885001.30,241,534.29,293.29,0.7113,4.3691,388.07,43.40,26.32,Sunny,165,34954.66,177.35,6477,91.65,6,3.15,74.37,1,41.20,High
PJT_949,Tunnel,Houston,2022-07-18,2024-04-19,27366225,40275891.84,12909666.84,568,641.79,73.79,1.2655,3.3001,427.24,40.11,53.01,Cloudy,166,6267.79,242.57,7911,99.81,6,4.69,67.16,0,25.94,High
PJT_950,Tunnel,New York,2022-07-19,2023-11-27,48298017,62493889.65,14195872.65,441,496.91,55.91,0.2454,4.4665,330.55,28.31,87.12,Sunny,212,45123.97,401.29,5908,64.58,4,1.39,68.67,1,27.00,High
PJT_951,Bridge,Chicago,2022-07-20,2023-01-08,15360841,13139312.62,-2221528.38,181,172.75,-8.25,0.3711,2.0985,240.00,41.35,55.64,Snowy,117,33519.20,708.79,8426,46.96,9,3.07,65.85,1,11.94,High
PJT_952,Road,Chicago,2022-07-20,2023-07-21,27986617,28520686.27,534069.27,225,366.75,141.75,1.5367,4.5872,437.12,24.47,68.44,Snowy,195,12816.52,555.09,5558,96.31,8,5.09,63.48,1,96.48,High
PJT_953,Tunnel,Seattle,2022-07-21,2024-07-10,31445580,29504133.28,-1941446.72,516,720.95,204.95,1.0328,2.2676,449.72,-8.83,87.75,Stormy,295,30197.78,207.84,2731,85.45,4,7.98,88.28,1,37.46,High
PJT_954,Dam,Chicago,2022-07-22,2025-05-04,5362463,6326189.48,963726.48,695,1017.80,322.80,0.4905,2.3495,343.35,9.75,55.84,Cloudy,104,23211.63,784.88,8364,40.84,4,1.85,85.87,0,66.04,High
PJT_955,Tunnel,Los Angeles,2022-07-23,2024-02-11,43742681,62012948.06,18270267.06,377,568.71,191.71,1.9417,0.9314,107.47,-2.67,38.52,Cloudy,298,6778.37,335.77,3791,91.74,3,9.05,80.56,1,42.05,High
PJT_956,Road,Seattle,2022-07-24,2023-03-30,19756825,17644525.83,-2112299.17,187,249.32,62.32,0.2075,3.4507,360.26,36.14,39.05,Stormy,105,12180.25,434.11,4935,90.41,1,1.54,74.14,0,18.89,Medium
PJT_957,Dam,Seattle,2022-07-25,2024-05-26,32246967,28000197.20,-4246769.80,463,671.31,208.31,1.4874,2.7901,117.96,11.44,37.90,Stormy,154,14210.87,259.71,2280,99.51,4,8.14,59.28,1,84.91,High
PJT_958,Dam,Seattle,2022-07-26,2024-02-27,36807236,51106265.40,14299029.40,609,581.83,-27.17,0.1981,0.9621,222.16,13.74,68.13,Cloudy,62,26370.10,234.38,7543,66.92,2,1.50,96.50,0,12.86,High
PJT_959,Building,Seattle,2022-07-27,2025-03-26,28790087,37972314.04,9182227.04,580,973.43,393.43,0.2331,1.8020,234.17,19.90,22.18,Sunny,169,26410.82,381.69,1981,45.75,3,2.23,97.77,0,11.11,High
PJT_960,Road,Seattle,2022-07-28,2025-03-28,13717569,18370745.43,4653176.43,810,974.58,164.58,0.1658,2.2574,122.11,-4.00,57.84,Rainy,194,6856.54,558.38,2238,79.31,7,2.28,56.00,0,32.85,High
PJT_961,Building,New York,2022-07-29,2024-08-10,8446355,10305918.24,1859563.24,294,743.36,449.36,1.1396,4.9641,80.78,35.88,51.84,Sunny,112,23317.80,984.93,3370,89.50,4,3.64,89.33,1,26.53,High
PJT_962,Dam,Houston,2022-07-30,2025-03-29,10668423,11441977.46,773554.46,843,973.58,130.58,0.5079,2.9386,389.90,-2.19,71.28,Snowy,199,17221.87,767.72,8308,87.87,7,8.95,68.79,1,70.70,High
PJT_963,Road,Los Angeles,2022-07-31,2023-11-16,9761061,11280966.47,1519905.47,503,473.02,-29.98,0.2499,2.3281,418.25,29.61,21.69,Cloudy,119,47660.84,844.45,6883,75.06,5,2.01,51.85,1,61.75,Medium
PJT_964,Tunnel,Los Angeles,2022-08-01,2025-03-15,7101457,6824316.93,-277140.07,729,957.16,228.16,0.9167,4.4042,497.02,28.67,71.28,Stormy,276,23613.07,531.07,8011,87.47,8,7.07,56.35,1,99.92,High
PJT_965,Tunnel,Chicago,2022-08-02,2024-09-20,31614158,32190535.87,576377.87,718,780.69,62.69,1.0712,1.1536,419.39,20.66,26.20,Stormy,78,30734.92,541.63,3140,45.15,4,1.39,70.18,0,78.77,Medium
PJT_966,Dam,New York,2022-08-03,2025-12-16,42965000,40090959.76,-2874040.24,802,1231.83,429.83,0.4750,1.6302,153.71,19.72,55.69,Sunny,164,47504.70,135.17,3584,47.04,9,9.69,70.51,1,26.87,High
PJT_967,Tunnel,Seattle,2022-08-04,2024-06-29,14374921,19165538.87,4790617.87,247,695.87,448.87,1.0342,4.6940,116.77,-9.20,83.19,Snowy,274,14366.18,296.02,1998,41.24,8,5.67,62.43,1,74.29,High
PJT_968,Road,New York,2022-08-05,2024-05-25,42083136,35902765.10,-6180370.90,425,659.68,234.68,1.0807,2.8587,400.17,44.96,28.49,Snowy,153,40924.45,120.83,2512,63.07,2,8.38,56.94,0,94.04,High
PJT_969,Bridge,Chicago,2022-08-06,2025-07-17,49074163,61418981.99,12344818.99,771,1076.18,305.18,0.8376,2.7089,379.87,6.51,89.23,Snowy,291,43455.64,918.77,7967,68.80,4,4.50,52.03,1,63.71,High
PJT_970,Bridge,Chicago,2022-08-07,2024-08-21,17712870,20059211.05,2346341.05,463,745.68,282.68,1.7916,3.6151,159.94,14.51,85.07,Stormy,275,8832.33,183.22,7051,81.66,5,5.51,87.96,0,37.81,High
PJT_971,Tunnel,Seattle,2022-08-08,2025-01-12,45609322,39124811.59,-6484510.41,831,888.68,57.68,0.7897,1.6197,157.63,12.71,22.10,Sunny,146,47455.23,646.49,5102,57.00,4,8.77,71.60,1,14.83,High
PJT_972,Tunnel,Chicago,2022-08-09,2023-08-26,44215586,58305392.14,14089806.14,321,382.51,61.51,1.6392,3.5317,292.58,-4.96,55.49,Cloudy,217,15012.15,502.06,5734,98.09,2,9.65,69.55,1,41.20,High
PJT_973,Tunnel,New York,2022-08-10,2024-08-12,10122992,11681121.33,1558129.33,448,733.08,285.08,1.6004,1.7926,486.92,12.64,31.18,Cloudy,138,49808.56,115.66,5827,45.23,9,1.85,88.58,0,59.65,High
PJT_974,Building,Houston,2022-08-11,2024-08-03,29096662,42477468.25,13380806.25,742,723.58,-18.42,1.2938,3.9315,488.55,9.03,21.25,Rainy,79,44751.63,154.75,3832,53.14,4,4.84,51.18,1,60.54,High
PJT_975,Bridge,Seattle,2022-08-12,2024-04-17,7021750,9270213.25,2248463.25,649,614.93,-34.07,1.5167,0.8789,492.62,-3.01,71.45,Rainy,67,20788.14,212.58,5333,96.79,5,1.10,86.77,0,39.26,Medium
PJT_976,Building,Los Angeles,2022-08-13,2025-01-03,21499174,27428850.77,5929676.77,570,874.47,304.47,1.7983,4.8923,238.53,2.03,64.38,Rainy,261,48487.68,196.36,2443,59.97,0,4.29,85.96,1,98.47,High
PJT_977,Building,New York,2022-08-14,2023-09-07,24469468,29679440.43,5209972.43,332,389.52,57.52,0.9015,2.4558,234.42,-0.70,85.81,Snowy,241,35572.50,843.45,4002,63.65,0,5.58,92.37,0,44.87,High
PJT_978,Building,New York,2022-08-15,2024-07-24,19526203,29080711.94,9554508.94,336,709.64,373.64,1.9171,3.1070,248.87,44.88,79.66,Rainy,180,43531.67,342.61,5807,68.40,1,6.96,78.91,0,42.54,High
PJT_979,Tunnel,New York,2022-08-16,2024-05-15,21354659,25100032.47,3745373.47,291,638.33,347.33,1.0184,1.5067,115.51,2.94,80.49,Cloudy,128,7414.14,753.45,7199,72.86,1,2.36,66.81,0,85.91,High
PJT_980,Bridge,Los Angeles,2022-08-17,2023-11-16,39576325,53850538.43,14274213.43,347,456.17,109.17,0.1327,1.9983,360.93,34.06,65.00,Snowy,246,10567.62,703.52,9078,86.45,8,5.95,76.56,0,10.23,High
PJT_981,Road,Seattle,2022-08-18,2024-02-02,46443989,57190829.98,10746840.98,494,533.43,39.43,0.6463,4.3722,276.21,-0.17,24.53,Stormy,120,31400.89,477.80,1380,99.58,6,3.34,88.71,1,18.85,High
PJT_982,Tunnel,Houston,2022-08-19,2023-07-19,25902083,27252911.73,1350828.73,366,334.29,-31.71,1.3474,1.3948,410.97,0.26,80.42,Snowy,231,23065.19,379.86,9648,65.43,3,5.47,55.02,0,88.51,Medium
PJT_983,Road,Houston,2022-08-20,2023-05-13,5193094,7787961.73,2594867.73,239,266.40,27.40,0.4831,2.9734,297.84,22.57,62.31,Snowy,70,9025.95,348.42,1216,52.59,7,8.32,62.04,0,54.67,High
PJT_984,Tunnel,Chicago,2022-08-21,2025-04-27,38230379,42806997.75,4576618.75,657,980.82,323.82,1.5833,0.5248,333.65,11.34,84.91,Sunny,225,37188.01,979.99,1834,83.31,4,1.89,82.40,0,67.25,High
PJT_985,Bridge,Los Angeles,2022-08-22,2025-04-09,43190424,40094198.13,-3096225.87,553,961.27,408.27,0.4915,2.1877,150.56,19.16,69.43,Snowy,170,46518.08,602.30,8268,71.36,0,5.25,88.97,0,15.06,High
PJT_986,Dam,New York,2022-08-23,2024-08-07,8099018,9130742.03,1031724.03,294,715.11,421.11,1.1498,2.5599,400.64,15.85,78.44,Cloudy,278,14126.12,636.15,7294,55.08,7,7.97,76.77,0,85.38,High
